decision_id,task_id,decision_path,director_version,decision_type,selected_role_id,selected_role_version,agent_job_id,status,supersedes_decision_id,requires_human_gate,created_at,activated_at,completed_at,validation_status,notes
DDR-20260722-005,RT-20260722-005,research_control/tasks/RT-20260722-005/DDR-20260722-005.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260722-005-001,completed,DDR-20260722-004,false,2026-07-22T10:04:00Z,2026-07-22T10:04:00Z,2026-07-22T10:18:10Z,PASS,Completed exact P11-T02 review-context classification with six classes seven dimensions fail-closed unknown legacy readability claim-language guards no review or independence result and P11-T04 selected but unexecuted
DDR-20260722-004,RT-20260722-004,research_control/tasks/RT-20260722-004/DDR-20260722-004.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260722-004-001,completed,DDR-20260722-003,false,2026-07-22T09:28:17Z,2026-07-22T09:28:17Z,2026-07-22T09:35:03Z,PASS,Completed exact P11-T01 blind-review protocol with reproducible context separation assumption and source-hash retention zero leak findings no independence claim and P11-T02 selected but unexecuted
DDR-20260722-003,RT-20260722-003,research_control/tasks/RT-20260722-003/DDR-20260722-003.md,director-of-research@0.3.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260722-003-001,completed,DDR-20260722-002,false,2026-07-22T08:30:30Z,2026-07-22T08:30:30Z,2026-07-22T08:40:11Z,PASS,Completed exact P10-T09 migration-readiness audit; six components stable two lifecycle blockers freeze broader rollout and P11-T01 selected but unexecuted
DDR-20260722-002,RT-20260722-002,research_control/tasks/RT-20260722-002/DDR-20260722-002.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260722-002-001,completed,DDR-20260722-001,false,2026-07-22T07:44:30Z,2026-07-22T07:44:30Z,2026-07-22T07:52:58Z,PASS,Completed exact P10-T07 prospective artifact identity and portable-path policy with no historical path or scientific authority change
DDR-20260722-001,RT-20260722-001,research_control/tasks/RT-20260722-001/DDR-20260722-001.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260722-001-001,completed,DDR-20260721-009,false,2026-07-22T06:52:20Z,2026-07-22T06:52:20Z,2026-07-22T06:59:28Z,PASS,Completed exact burden-map mutable-source compatibility repair with P10-T08 preserved and P10-T07 pending after checkpoint
DDR-20260721-009,RT-20260721-009,research_control/tasks/RT-20260721-009/DDR-20260721-009.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-009-001,blocked,DDR-20260721-008,false,2026-07-22T05:57:57Z,2026-07-22T05:57:57Z,2026-07-22T06:26:35Z,FAIL,P10-T08 task-local payload complete but checkpoint blocked by mutable burden-map compatibility with immutable historical memory-preflight snapshots; P10-T07 pending
DDR-20260721-008,RT-20260721-008,research_control/tasks/RT-20260721-008/DDR-20260721-008.md,director-of-research@0.3.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260721-008-001,completed,DDR-20260721-007,false,2026-07-22T05:04:54Z,2026-07-22T05:04:54Z,2026-07-22T05:20:54Z,PASS,Completed exact P10-T06 pinned task-local event-store shadow pilot with zero mismatch no live cutover and no scientific authority change
DDR-20260721-007,RT-20260721-007,research_control/tasks/RT-20260721-007/DDR-20260721-007.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-007-001,completed,DDR-20260721-006,false,2026-07-22T04:12:33Z,2026-07-22T04:12:33Z,2026-07-22T04:26:46Z,PASS,Completed exact P10-T05 hybrid tracked-JSONL generated-SQLite architecture selection and validation with no activation or scientific authority change
DDR-20260721-006,RT-20260721-006,research_control/tasks/RT-20260721-006/DDR-20260721-006.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-006-001,completed,DDR-20260721-005,false,2026-07-22T03:17:26Z,2026-07-22T03:17:26Z,2026-07-22T03:33:49Z,PASS,Completed exact P10-T04 append-only source-linked attempt history privacy validation and reporting with no historical rewrite or physics authority
DDR-20260721-005,RT-20260721-005,research_control/tasks/RT-20260721-005/DDR-20260721-005.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-005-001,completed,DDR-20260721-004,false,2026-07-22T02:21:42Z,2026-07-22T02:21:42Z,2026-07-22T02:38:48Z,PASS,Completed exact P10-T03 immutable candidate identity lineage seed validator and metrics integration with no history or physics authority change
DDR-20260721-004,RT-20260721-004,research_control/tasks/RT-20260721-004/DDR-20260721-004.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-004-001,completed,DDR-20260721-003,false,2026-07-22T01:19:45Z,2026-07-22T01:19:45Z,2026-07-22T01:38:23Z,PASS,Completed exact P10-T02 additive taxonomy historical report and normalized reporting with no history or physics authority change
DDR-20260721-003,RT-20260721-003,research_control/tasks/RT-20260721-003/DDR-20260721-003.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260721-003-001,completed,DDR-20260721-002,false,2026-07-22T00:16:50Z,2026-07-22T00:16:50Z,2026-07-22T00:35:30Z,PASS,Completed exact P10-T01 additive status and assumption schemas with no historical rewrite shared validator mutation or physics authority
DDR-20260721-002,RT-20260721-002,research_control/tasks/RT-20260721-002/DDR-20260721-002.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260721-002-001,completed,DDR-20260720-032,false,2026-07-21T23:18:33Z,2026-07-21T23:18:33Z,2026-07-21T23:34:55Z,PASS,Selected P4-T04 completed nonrobust comparative decision evidence preserved P4-T05 human gate and selected dependency-independent P10-T01
DDR-20260721-001,RT-20260721-001,research_control/tasks/RT-20260721-001/DDR-20260721-001.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260721-001-001,completed,,false,2026-07-21T22:38:14Z,2026-07-21T22:38:14Z,2026-07-21T22:49:01Z,PASS,Selected Validator Engineer completed exact human-authored SOUL guidance integration MD-AGENTS compatibility derivative synchronization and validation without content rewrite physics delta or relay mutation
DDR-20260720-032,RT-20260720-032,research_control/tasks/RT-20260720-032/DDR-20260720-032.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-032-001,completed,DDR-20260720-031,false,2026-07-21T20:44:41Z,2026-07-21T20:44:41Z,2026-07-21T20:59:12Z,PASS,Selected Ontology Formalizer completed exact v21 P4-T03 emergence-first process-order option finite witness burden map and P4-T04 route without ontology adoption scientific-ledger change proof authority or promotion
DDR-20260720-031,RT-20260720-031,research_control/tasks/RT-20260720-031/DDR-20260720-031.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-031-001,completed,DDR-20260720-030,false,2026-07-21T19:32:55Z,2026-07-21T19:32:55Z,2026-07-21T19:46:25Z,PASS,Selected Ontology Formalizer completed exact v21 P4-T02 continuum-first premetric option normalization theorem and P4-T03 route without ontology adoption scientific-ledger change proof authority or promotion
DDR-20260720-030,RT-20260720-030,research_control/tasks/RT-20260720-030/DDR-20260720-030.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-030-001,completed,DDR-20260720-029,false,2026-07-21T18:31:33Z,2026-07-21T18:31:33Z,2026-07-21T18:42:43Z,PASS,Selected Ontology Formalizer completed exact v21 P4-T01 normalized assumption ledger circularity theorem and P4-T02 proposal route without ontology adoption scientific-ledger change proof authority or promotion
DDR-20260720-029,RT-20260720-029,research_control/tasks/RT-20260720-029/DDR-20260720-029.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260720-029-001,completed,DDR-20260720-028,false,2026-07-21T17:51:04Z,2026-07-21T17:51:04Z,2026-07-21T17:55:35Z,PASS,Selected the narrow Validator Engineer compatibility repair and preserved every scientific and protected authority boundary
DDR-20260720-028,RT-20260720-028,research_control/tasks/RT-20260720-028/DDR-20260720-028.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260720-028-001,blocked,DDR-20260720-027,false,2026-07-21T16:26:52Z,2026-07-21T16:26:52Z,2026-07-21T17:15:44Z,FAIL,P3-T07 scientific payload complete but checkpoint blocked by mutable frontier inventory compatibility with immutable historical memory-preflight snapshots; P4-T01 pending
DDR-20260720-027,RT-20260720-027,research_control/tasks/RT-20260720-027/DDR-20260720-027.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260720-027-001,completed,DDR-20260720-026,false,2026-07-21T15:18:17Z,2026-07-21T15:18:17Z,2026-07-21T15:35:33Z,PASS,Completed exact v21 P3-T06 conditional source-purity audit arbitrary-partition theorem interface countermodel and local candidate freeze and selected P3-T07 with no adoption rejection ledger promotion publication or global no-go change
DDR-20260720-026,RT-20260720-026,research_control/tasks/RT-20260720-026/DDR-20260720-026.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-026-001,completed,DDR-20260720-025,false,2026-07-21T14:18:13Z,2026-07-21T14:18:13Z,2026-07-21T14:34:01Z,PASS,Completed exact v21 P3-T05 proposal-only invariant-functor relation and conditional congruence packet and selected P3-T06 with no ontology general EqSrc ledger promotion publication or global no-go change
DDR-20260720-025,RT-20260720-025,research_control/tasks/RT-20260720-025/DDR-20260720-025.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-025-001,completed,DDR-20260720-024,false,2026-07-21T13:05:12Z,2026-07-21T13:05:12Z,2026-07-21T13:27:51Z,PASS,Completed exact v21 P3-T04 finite probability and dynamics theorems and scoped obstruction and selected P3-T05 with no ontology general EqSrc ledger promotion publication or global no-go change
DDR-20260720-024,RT-20260720-024,research_control/tasks/RT-20260720-024/DDR-20260720-024.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-024-001,completed,DDR-20260720-023,false,2026-07-21T12:06:10Z,2026-07-21T12:06:10Z,2026-07-21T12:19:34Z,PASS,Completed exact v21 P3-T03 conditional orbit-factorization theorem and scoped raw-interface obstruction and selected P3-T04 with no ontology physical-gauge general EqSrc ledger promotion publication or global no-go change
DDR-20260720-023,RT-20260720-023,research_control/tasks/RT-20260720-023/DDR-20260720-023.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260720-023-001,completed,DDR-20260720-022,false,2026-07-21T11:08:20Z,2026-07-21T11:08:20Z,2026-07-21T11:28:45Z,PASS,Completed exact v21 P3-T02 typed source-extension declaration lattice and selected P3-T03 with no extension adoption ontology edit physical-gauge claim promotion publication or global no-go
DDR-20260720-022,RT-20260720-022,research_control/tasks/RT-20260720-022/DDR-20260720-022.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-022-001,completed,DDR-20260720-021,false,2026-07-21T09:58:08Z,2026-07-21T09:58:08Z,2026-07-21T10:18:09Z,PASS,Completed exact v21 P3-T01 five-class fail-closed selector-resolution taxonomy and selected P3-T02 with no class adoption ontology edit physical-gauge claim promotion publication or global no-go
DDR-20260720-013,RT-20260720-013,research_control/tasks/RT-20260720-013/DDR-20260720-013.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260720-013-001,completed,DDR-20260720-012,false,2026-07-21T01:17:33Z,2026-07-21T01:18:02Z,2026-07-21T01:24:43Z,PASS,Selected External Red-Team Reviewer completed exact v21 P1-T05 primary-literature comparison and selected P2-T01 without proof or promotion
DDR-20260720-010,RT-20260720-010,research_control/tasks/RT-20260720-010/DDR-20260720-010.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-010-001,completed,DDR-20260720-009,false,2026-07-20T22:19:51Z,2026-07-20T22:19:51Z,2026-07-20T22:45:53Z,PASS,Selected Ontology Formalizer completed exact v21 P1-T02 candidate-family lineage map with P1-T03 freeze review reserved
DDR-20260720-011,RT-20260720-011,research_control/tasks/RT-20260720-011/DDR-20260720-011.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260720-011-001,completed,DDR-20260720-010,false,2026-07-20T23:21:40Z,2026-07-20T23:21:40Z,2026-07-20T23:32:50Z,PASS,Selected Theoretical Continuation Selector completed exact v21 P1-T03 five-family freeze and P1-T04 theorem-target route
DDR-20260720-012,RT-20260720-012,research_control/tasks/RT-20260720-012/DDR-20260720-012.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260720-012-001,completed,DDR-20260720-011,false,2026-07-21T00:12:21Z,2026-07-21T00:14:06Z,2026-07-21T00:26:49Z,PASS,Selected Ontology Formalizer completed exact v21 P1-T04 common target groupoid proof controls prior-family map and P1-T05 route
DDR-20260720-009,RT-20260720-009,research_control/tasks/RT-20260720-009/DDR-20260720-009.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260720-009-001,completed,DDR-20260720-008,false,2026-07-20T21:32:25Z,2026-07-20T21:32:25Z,2026-07-20T21:38:15Z,PASS,Completed exact v21 P1-T01 candidate audit and routed only P1-T02 family lineage with no protected or promotion authority
DDR-20260720-008,RT-20260720-008,research_control/tasks/RT-20260720-008/DDR-20260720-008.md,director-of-research@0.3.0,task_overlay,external-red-team-reviewer,0.1.0,AJ-RT-20260720-008-001,completed,DDR-20260720-007,false,2026-07-20T20:48:30Z,2026-07-20T20:48:30Z,2026-07-20T20:54:33Z,PASS,Completed exact P0-T05 same-context skeptical prelaunch audit and routed only P1-T01 with no science or protected authority
DDR-20260720-007,RT-20260720-007,research_control/tasks/RT-20260720-007/DDR-20260720-007.md,director-of-research@0.3.0,task_overlay,director-of-research,0.3.0,AJ-RT-20260720-007-001,completed,DDR-20260720-006,false,2026-07-20T19:57:45Z,2026-07-20T19:57:45Z,2026-07-20T20:08:27Z,PASS,Completed exact P0-T04 launch-contract reconstruction without runtime goal initialization and routed only P0-T05
DDR-20260720-006,RT-20260720-006,research_control/tasks/RT-20260720-006/DDR-20260720-006.md,director-of-research@0.3.0,task_overlay,process-integrity-auditor,0.1.0,AJ-RT-20260720-006-001,completed,DDR-20260720-005,false,2026-07-20T19:22:41Z,2026-07-20T19:22:41Z,2026-07-20T19:31:56Z,PASS,Completed exact P0-T03 baseline capture preserved all findings without repair and routed only P0-T04
DDR-20260720-005,RT-20260720-005,research_control/tasks/RT-20260720-005/DDR-20260720-005.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260720-005-001,completed,DDR-20260720-004,false,2026-07-20T18:41:34Z,2026-07-20T18:41:34Z,2026-07-20T18:46:49Z,PASS,Completed only v21 P0-T02 backlog and dependency-DAG materialization preserved handoff-0772 as scientific authority and routed P0-T03
DDR-20260720-004,RT-20260720-004,research_control/tasks/RT-20260720-004/DDR-20260720-004.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260720-004-001,completed,DDR-20260720-003,false,2026-07-20T18:17:45Z,2026-07-20T18:17:45Z,2026-07-20T18:17:45Z,PASS,Superseded only the blocked active allowlist-parity snapshot while preserving RT-20260720-003 and the P0-T02 route
DDR-20260720-003,RT-20260720-003,research_control/tasks/RT-20260720-003/DDR-20260720-003.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260720-003-001,completed,DDR-20260720-002,false,2026-07-20T17:40:33Z,2026-07-20T17:40:33Z,2026-07-20T17:48:36Z,PASS,Completed one post-repair P0-T01 plan registration retry and preserved handoff-0772 as scientific authority
DDR-20260720-002,RT-20260720-002,research_control/tasks/RT-20260720-002/DDR-20260720-002.md,director-of-research@0.3.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260720-002-001,completed,DDR-20260720-001,false,2026-07-20T17:09:30Z,2026-07-20T17:09:30Z,2026-07-20T17:16:09Z,PASS,Completed one bounded exact v21 reviewed-context repair while preserving the immutable plan linter implementation taxonomy and all scientific authority
